,Spieltag,Season,Name,Team1,Team2,Guess,Result,Points
1516,6,2016/2017,EB,BSC,HSV,2:0,2:0,"1,68"
1517,6,2016/2017,EB,D98,BRE,1:1,2:2,"1,49"
1518,6,2016/2017,EB,B04,BVB,2:1,2:0,"5,5"
1519,6,2016/2017,EB,WOB,M05,2:1,0:0,0
1520,6,2016/2017,EB,S04,BMG,2:1,4:0,"1,67"
1521,6,2016/2017,Julian,RBL,FCA,2:0,2:1,"1,21"
1522,6,2016/2017,Julian,SCF,SGE,1:2,1:0,0
1523,6,2016/2017,Julian,FCI,TSG,2:0,1:2,0
1524,6,2016/2017,Julian,FCB,KOE,1:1,1:1,"2,69"
1525,6,2016/2017,Julian,BSC,HSV,1:1,2:0,0
1526,6,2016/2017,Julian,D98,BRE,2:0,2:2,0
1527,6,2016/2017,Julian,B04,BVB,2:1,2:0,"5,5"
1528,6,2016/2017,Julian,WOB,M05,0:0,0:0,"2,67"
1529,6,2016/2017,Julian,S04,BMG,0:3,4:0,0
1530,6,2016/2017,AdKo,RBL,FCA,2:0,2:1,"1,21"
1531,6,2016/2017,AdKo,SCF,SGE,0:0,1:0,0
1532,6,2016/2017,AdKo,FCI,TSG,2:3,1:2,"1,46"
1533,6,2016/2017,AdKo,FCB,KOE,0:0,1:1,"2,13"
1534,6,2016/2017,AdKo,BSC,HSV,3:2,2:0,"1,2"
1535,6,2016/2017,AdKo,D98,BRE,0:0,2:2,"1,37"
1536,6,2016/2017,AdKo,B04,BVB,0:3,2:0,0
1537,6,2016/2017,AdKo,WOB,M05,0:0,0:0,"2,67"
1538,6,2016/2017,AdKo,S04,BMG,0:0,4:0,0
1539,6,2016/2017,HoD,RBL,FCA,3:1,2:1,"1,21"
1540,6,2016/2017,HoD,SCF,SGE,1:2,1:0,0
1541,6,2016/2017,HoD,FCI,TSG,1:3,1:2,"1,26"
1542,6,2016/2017,HoD,FCB,KOE,1:2,1:1,0
1543,6,2016/2017,HoD,BSC,HSV,2:0,2:0,"1,68"
1544,6,2016/2017,HoD,D98,BRE,1:3,2:2,0
1545,6,2016/2017,HoD,B04,BVB,1:4,2:0,0
1546,6,2016/2017,HoD,WOB,M05,2:0,0:0,0
1547,6,2016/2017,HoD,S04,BMG,2:0,4:0,"5,03"
1548,6,2016/2017,sunset,RBL,FCA,3:1,2:1,"1,21"
1549,6,2016/2017,sunset,SCF,SGE,2:0,1:0,"1,32"
1550,6,2016/2017,sunset,FCI,TSG,1:2,1:2,"1,93"
1551,6,2016/2017,sunset,FCB,KOE,1:0,1:1,0
1552,6,2016/2017,sunset,BSC,HSV,3:0,2:0,"1,22"
1553,6,2016/2017,sunset,D98,BRE,0:0,2:2,"1,37"
1554,6,2016/2017,sunset,B04,BVB,0:3,2:0,0
1555,6,2016/2017,sunset,WOB,M05,1:1,0:0,"1,72"
1556,6,2016/2017,sunset,S04,BMG,0:1,4:0,0
1557,6,2016/2017,Essen1957,RBL,FCA,2:0,2:1,"1,21"
1558,6,2016/2017,Essen1957,SCF,SGE,1:1,1:0,0
1559,6,2016/2017,Essen1957,FCI,TSG,1:2,1:2,"1,93"
1560,6,2016/2017,Essen1957,FCB,KOE,1:1,1:1,"2,69"
1561,6,2016/2017,Essen1957,BSC,HSV,2:2,2:0,0
1562,6,2016/2017,Essen1957,D98,BRE,0:1,2:2,0
1563,6,2016/2017,Essen1957,B04,BVB,1:3,2:0,0
1564,6,2016/2017,Essen1957,WOB,M05,2:2,0:0,"1,56"
1565,6,2016/2017,Essen1957,S04,BMG,1:2,4:0,0
1566,6,2016/2017,saptarshi,RBL,FCA,2:1,2:1,"1,48"
1567,6,2016/2017,saptarshi,SCF,SGE,2:2,1:0,0
1568,6,2016/2017,saptarshi,FCI,TSG,0:1,1:2,"1,46"
1569,6,2016/2017,saptarshi,FCB,KOE,2:0,1:1,0
1570,6,2016/2017,saptarshi,BSC,HSV,1:0,2:0,"1,22"
1571,6,2016/2017,saptarshi,D98,BRE,2:2,2:2,"3,22"
1572,6,2016/2017,saptarshi,B04,BVB,1:3,2:0,0
1573,6,2016/2017,saptarshi,WOB,M05,2:3,0:0,0
1574,6,2016/2017,saptarshi,S04,BMG,2:3,4:0,0
1575,6,2016/2017,pat,RBL,FCA,1:0,2:1,"1,41"
1576,6,2016/2017,pat,SCF,SGE,1:0,1:0,"2,49"
1577,6,2016/2017,pat,FCI,TSG,2:0,1:2,0
1578,6,2016/2017,pat,FCB,KOE,3:0,1:1,0
1579,6,2016/2017,pat,BSC,HSV,2:0,2:0,"1,68"
1580,6,2016/2017,pat,D98,BRE,0:2,2:2,0
1581,6,2016/2017,pat,B04,BVB,0:3,2:0,0
1582,6,2016/2017,pat,WOB,M05,1:1,0:0,"1,72"
1583,6,2016/2017,pat,S04,BMG,0:3,4:0,0
1584,6,2016/2017,dtomasch,RBL,FCA,2:1,2:1,"1,48"
1585,6,2016/2017,dtomasch,SCF,SGE,1:2,1:0,0
1586,6,2016/2017,dtomasch,FCI,TSG,0:2,1:2,"1,26"
1587,6,2016/2017,dtomasch,FCB,KOE,5:1,1:1,0
1588,6,2016/2017,dtomasch,BSC,HSV,1:0,2:0,"1,22"
1589,6,2016/2017,dtomasch,D98,BRE,1:1,2:2,"1,49"
1590,6,2016/2017,dtomasch,B04,BVB,0:3,2:0,0
1591,6,2016/2017,dtomasch,WOB,M05,1:1,0:0,"1,72"
1592,6,2016/2017,dtomasch,S04,BMG,2:3,4:0,0
1593,6,2016/2017,MM,RBL,FCA,2:0,2:1,"1,21"
1594,6,2016/2017,MM,SCF,SGE,1:0,1:0,"2,49"
1595,6,2016/2017,MM,FCI,TSG,1:3,1:2,"1,26"
1596,6,2016/2017,MM,FCB,KOE,2:0,1:1,0
1597,6,2016/2017,MM,BSC,HSV,2:0,2:0,"1,68"
1598,6,2016/2017,MM,D98,BRE,1:0,2:2,0
1599,6,2016/2017,MM,B04,BVB,1:3,2:0,0
1600,6,2016/2017,MM,WOB,M05,2:1,0:0,0
1601,6,2016/2017,MM,S04,BMG,1:1,4:0,0
1602,6,2016/2017,PuQ,RBL,FCA,1:0,2:1,"1,41"
1603,6,2016/2017,PuQ,SCF,SGE,1:0,1:0,"2,49"
1604,6,2016/2017,PuQ,FCI,TSG,1:0,1:2,0
1605,6,2016/2017,PuQ,FCB,KOE,3:0,1:1,0
1606,6,2016/2017,PuQ,BSC,HSV,2:1,2:0,"1,22"
1607,6,2016/2017,PuQ,D98,BRE,1:1,2:2,"1,49"
1608,6,2016/2017,PuQ,B04,BVB,0:2,2:0,0
1609,6,2016/2017,PuQ,WOB,M05,1:0,0:0,0
1610,6,2016/2017,PuQ,S04,BMG,0:1,4:0,0
1611,6,2016/2017,Mede,RBL,FCA,2:1,2:1,"1,48"
1612,6,2016/2017,Mede,SCF,SGE,1:1,1:0,0
1613,6,2016/2017,Mede,FCI,TSG,0:1,1:2,"1,46"
1614,6,2016/2017,Mede,FCB,KOE,3:1,1:1,0
1615,6,2016/2017,Mede,BSC,HSV,2:0,2:0,"1,68"
1616,6,2016/2017,Mede,D98,BRE,1:2,2:2,0
1617,6,2016/2017,Mede,B04,BVB,1:3,2:0,0
1618,6,2016/2017,Mede,WOB,M05,1:1,0:0,"1,72"
1619,6,2016/2017,Mede,S04,BMG,2:2,4:0,0
1620,6,2016/2017,isabella,RBL,FCA,2:1,2:1,"1,48"
1621,6,2016/2017,isabella,SCF,SGE,1:2,1:0,0
1622,6,2016/2017,isabella,FCI,TSG,1:2,1:2,"1,93"
1623,6,2016/2017,isabella,FCB,KOE,1:1,1:1,"2,69"
1624,6,2016/2017,isabella,BSC,HSV,1:2,2:0,0
1625,6,2016/2017,isabella,D98,BRE,1:2,2:2,0
1626,6,2016/2017,isabella,B04,BVB,1:3,2:0,0
1627,6,2016/2017,isabella,WOB,M05,1:2,0:0,0
1628,6,2016/2017,isabella,S04,BMG,1:2,4:0,0
1629,6,2016/2017,sb,RBL,FCA,2:1,2:1,"1,48"
1630,6,2016/2017,sb,SCF,SGE,2:1,1:0,"1,41"
1631,6,2016/2017,sb,FCI,TSG,1:2,1:2,"1,93"
1632,6,2016/2017,sb,FCB,KOE,3:0,1:1,0
1633,6,2016/2017,sb,BSC,HSV,2:1,2:0,"1,22"
1634,6,2016/2017,sb,D98,BRE,1:2,2:2,0
1635,6,2016/2017,sb,B04,BVB,0:2,2:0,0
1636,6,2016/2017,sb,WOB,M05,3:1,0:0,0
1637,6,2016/2017,sb,S04,BMG,1:2,4:0,0
1638,6,2016/2017,pwesterv,RBL,FCA,2:0,2:1,"1,21"
1639,6,2016/2017,pwesterv,SCF,SGE,1:1,1:0,0
1640,6,2016/2017,pwesterv,FCI,TSG,1:2,1:2,"1,93"
1641,6,2016/2017,pwesterv,FCB,KOE,2:0,1:1,0
1642,6,2016/2017,pwesterv,BSC,HSV,2:1,2:0,"1,22"
1643,6,2016/2017,pwesterv,D98,BRE,0:1,2:2,0
1644,6,2016/2017,pwesterv,B04,BVB,2:4,2:0,0
1645,6,2016/2017,pwesterv,WOB,M05,3:2,0:0,0
1646,6,2016/2017,pwesterv,S04,BMG,2:1,4:0,"1,67"
1647,6,2016/2017,han,RBL,FCA,4:0,2:1,"1,2"
1648,6,2016/2017,han,SCF,SGE,1:1,1:0,0
1649,6,2016/2017,han,FCI,TSG,0:0,1:2,0
1650,6,2016/2017,han,FCB,KOE,0:0,1:1,"2,13"
1651,6,2016/2017,han,BSC,HSV,2:1,2:0,"1,22"
1652,6,2016/2017,han,D98,BRE,0:1,2:2,0
1653,6,2016/2017,han,B04,BVB,0:3,2:0,0
1654,6,2016/2017,han,WOB,M05,2:0,0:0,0
1655,6,2016/2017,han,S04,BMG,1:0,4:0,"1,4"
1656,6,2016/2017,CHB,RBL,FCA,2:0,2:1,"1,21"
1657,6,2016/2017,CHB,SCF,SGE,2:1,1:0,"1,41"
1658,6,2016/2017,CHB,FCI,TSG,1:1,1:2,0
1659,6,2016/2017,CHB,FCB,KOE,3:1,1:1,0
1660,6,2016/2017,CHB,BSC,HSV,2:0,2:0,"1,68"
1661,6,2016/2017,CHB,D98,BRE,1:1,2:2,"1,49"
1662,6,2016/2017,CHB,B04,BVB,0:2,2:0,0
1663,6,2016/2017,CHB,WOB,M05,3:1,0:0,0
1664,6,2016/2017,CHB,S04,BMG,0:2,4:0,0
1665,6,2016/2017,mgeveler,RBL,FCA,2:1,2:1,"1,48"
1666,6,2016/2017,mgeveler,SCF,SGE,2:1,1:0,"1,41"
1667,6,2016/2017,mgeveler,FCI,TSG,1:1,1:2,0
1668,6,2016/2017,mgeveler,FCB,KOE,2:1,1:1,0
1669,6,2016/2017,mgeveler,BSC,HSV,2:1,2:0,"1,22"
1670,6,2016/2017,mgeveler,D98,BRE,2:1,2:2,0
1671,6,2016/2017,mgeveler,B04,BVB,1:2,2:0,0
1672,6,2016/2017,mgeveler,WOB,M05,2:1,0:0,0
1673,6,2016/2017,mgeveler,S04,BMG,2:1,4:0,"1,67"
1674,6,2016/2017,Benni,RBL,FCA,2:1,2:1,"1,48"
1675,6,2016/2017,Benni,SCF,SGE,0:2,1:0,0
1676,6,2016/2017,Benni,FCI,TSG,0:1,1:2,"1,46"
1677,6,2016/2017,Benni,FCB,KOE,3:1,1:1,0
1678,6,2016/2017,Benni,BSC,HSV,2:1,2:0,"1,22"
1679,6,2016/2017,Benni,D98,BRE,1:3,2:2,0
1680,6,2016/2017,Benni,B04,BVB,1:3,2:0,0
1681,6,2016/2017,Benni,WOB,M05,2:2,0:0,"1,56"
1682,6,2016/2017,Benni,S04,BMG,1:2,4:0,0
1683,6,2016/2017,tobi,RBL,FCA,1:3,2:1,0
1684,6,2016/2017,tobi,SCF,SGE,0:2,1:0,0
1685,6,2016/2017,tobi,FCI,TSG,1:3,1:2,"1,26"
1686,6,2016/2017,tobi,FCB,KOE,1:2,1:1,0
1687,6,2016/2017,tobi,BSC,HSV,3:2,2:0,"1,2"
1688,6,2016/2017,tobi,D98,BRE,2:2,2:2,"3,22"
1689,6,2016/2017,tobi,B04,BVB,0:1,2:0,0
1690,6,2016/2017,tobi,WOB,M05,5:2,0:0,0
1691,6,2016/2017,tobi,S04,BMG,1:3,4:0,0
1692,6,2016/2017,JK,RBL,FCA,1:2,2:1,0
1693,6,2016/2017,JK,SCF,SGE,0:1,1:0,0
1694,6,2016/2017,JK,FCI,TSG,3:1,1:2,0
1695,6,2016/2017,JK,FCB,KOE,1:1,1:1,"2,69"
1696,6,2016/2017,JK,BSC,HSV,1:2,2:0,0
1697,6,2016/2017,JK,D98,BRE,0:2,2:2,0
1698,6,2016/2017,JK,B04,BVB,3:4,2:0,0
1699,6,2016/2017,JK,WOB,M05,0:0,0:0,"2,67"
1700,6,2016/2017,JK,S04,BMG,1:2,4:0,0
1701,6,2016/2017,Runner,RBL,FCA,2:1,2:1,"1,48"
1702,6,2016/2017,Runner,SCF,SGE,1:2,1:0,0
1703,6,2016/2017,Runner,FCI,TSG,0:0,1:2,0
1704,6,2016/2017,Runner,FCB,KOE,4:0,1:1,0
1705,6,2016/2017,Runner,BSC,HSV,3:1,2:0,"1,53"
1706,6,2016/2017,Runner,D98,BRE,1:1,2:2,"1,49"
1707,6,2016/2017,Runner,B04,BVB,1:3,2:0,0
1708,6,2016/2017,Runner,WOB,M05,1:2,0:0,0
1709,6,2016/2017,Runner,S04,BMG,1:3,4:0,0
1710,6,2016/2017,Therken,RBL,FCA,2:1,2:1,"1,48"
1711,6,2016/2017,Therken,SCF,SGE,1:1,1:0,0
1712,6,2016/2017,Therken,FCI,TSG,1:1,1:2,0
1713,6,2016/2017,Therken,FCB,KOE,2:0,1:1,0
1714,6,2016/2017,Therken,BSC,HSV,1:1,2:0,0
1715,6,2016/2017,Therken,D98,BRE,1:1,2:2,"1,49"
1716,6,2016/2017,Therken,B04,BVB,1:2,2:0,0
1717,6,2016/2017,Therken,WOB,M05,2:1,0:0,0
1718,6,2016/2017,Therken,S04,BMG,1:0,4:0,"1,4"
1719,6,2016/2017,Sebastian,RBL,FCA,2:0,2:1,"1,21"
1720,6,2016/2017,Sebastian,SCF,SGE,2:0,1:0,"1,32"
1721,6,2016/2017,Sebastian,FCI,TSG,2:0,1:2,0
1722,6,2016/2017,Sebastian,FCB,KOE,2:0,1:1,0
1723,6,2016/2017,Sebastian,BSC,HSV,2:0,2:0,"1,68"
1724,6,2016/2017,Sebastian,D98,BRE,2:0,2:2,0
1725,6,2016/2017,Sebastian,B04,BVB,0:2,2:0,0
1726,6,2016/2017,Sebastian,WOB,M05,2:0,0:0,0
1727,6,2016/2017,Sebastian,S04,BMG,0:2,4:0,0
1728,6,2016/2017,Mehmet Scholl,RBL,FCA,1:2,2:1,0
1729,6,2016/2017,Mehmet Scholl,SCF,SGE,2:1,1:0,"1,41"
1730,6,2016/2017,Mehmet Scholl,FCI,TSG,1:3,1:2,"1,26"
1731,6,2016/2017,Mehmet Scholl,FCB,KOE,2:1,1:1,0
1732,6,2016/2017,Mehmet Scholl,BSC,HSV,1:2,2:0,0
1733,6,2016/2017,Mehmet Scholl,D98,BRE,1:1,2:2,"1,49"
1734,6,2016/2017,Mehmet Scholl,B04,BVB,2:2,2:0,0
1735,6,2016/2017,Mehmet Scholl,WOB,M05,1:2,0:0,0
1736,6,2016/2017,Mehmet Scholl,S04,BMG,2:3,4:0,0
1737,6,2016/2017,TG,RBL,FCA,0:1,2:1,0
1738,6,2016/2017,TG,SCF,SGE,0:0,1:0,0
1739,6,2016/2017,TG,FCI,TSG,1:3,1:2,"1,26"
1740,6,2016/2017,TG,FCB,KOE,6:0,1:1,0
1741,6,2016/2017,TG,BSC,HSV,3:1,2:0,"1,53"
1742,6,2016/2017,TG,D98,BRE,0:0,2:2,"1,37"
1743,6,2016/2017,TG,B04,BVB,1:3,2:0,0
1744,6,2016/2017,TG,WOB,M05,0:2,0:0,0
1745,6,2016/2017,TG,S04,BMG,2:2,4:0,0
1746,6,2016/2017,cbas,RBL,FCA,1:1,2:1,0
1747,6,2016/2017,cbas,SCF,SGE,2:1,1:0,"1,41"
1748,6,2016/2017,cbas,FCI,TSG,0:1,1:2,"1,46"
1749,6,2016/2017,cbas,FCB,KOE,4:0,1:1,0
1750,6,2016/2017,cbas,BSC,HSV,1:0,2:0,"1,22"
1751,6,2016/2017,cbas,D98,BRE,0:1,2:2,0
1752,6,2016/2017,cbas,B04,BVB,1:2,2:0,0
1753,6,2016/2017,cbas,WOB,M05,2:1,0:0,0
1754,6,2016/2017,cbas,S04,BMG,1:2,4:0,0
1755,6,2016/2017,StT,RBL,FCA,3:0,2:1,"1,2"
1756,6,2016/2017,StT,SCF,SGE,3:2,1:0,"1,37"
1757,6,2016/2017,StT,FCI,TSG,1:1,1:2,0
1758,6,2016/2017,StT,FCB,KOE,4:0,1:1,0
1759,6,2016/2017,StT,BSC,HSV,0:0,2:0,0
1760,6,2016/2017,StT,D98,BRE,2:1,2:2,0
1761,6,2016/2017,StT,B04,BVB,1:4,2:0,0
1762,6,2016/2017,StT,WOB,M05,2:0,0:0,0
1763,6,2016/2017,StT,S04,BMG,1:0,4:0,"1,4"
1764,6,2016/2017,Mirco,RBL,FCA,2:1,2:1,"1,48"
1765,6,2016/2017,Mirco,SCF,SGE,1:1,1:0,0
1766,6,2016/2017,Mirco,FCI,TSG,1:3,1:2,"1,26"
1767,6,2016/2017,Mirco,FCB,KOE,2:0,1:1,0
1768,6,2016/2017,Mirco,BSC,HSV,2:1,2:0,"1,22"
1769,6,2016/2017,Mirco,D98,BRE,1:3,2:2,0
1770,6,2016/2017,Mirco,B04,BVB,2:3,2:0,0
1771,6,2016/2017,Mirco,WOB,M05,2:1,0:0,0
1772,6,2016/2017,Mirco,S04,BMG,1:3,4:0,0
1773,6,2016/2017,Rockoby87,RBL,FCA,2:0,2:1,"1,21"
1774,6,2016/2017,Rockoby87,SCF,SGE,2:1,1:0,"1,41"
1775,6,2016/2017,Rockoby87,FCI,TSG,1:3,1:2,"1,26"
1776,6,2016/2017,Rockoby87,FCB,KOE,2:1,1:1,0
1777,6,2016/2017,Rockoby87,BSC,HSV,2:2,2:0,0
1778,6,2016/2017,Rockoby87,D98,BRE,0:1,2:2,0
1779,6,2016/2017,Rockoby87,B04,BVB,1:3,2:0,0
1780,6,2016/2017,Rockoby87,WOB,M05,2:1,0:0,0
1781,6,2016/2017,Rockoby87,S04,BMG,2:3,4:0,0
1782,6,2016/2017,OM,RBL,FCA,2:0,2:1,"1,21"
1783,6,2016/2017,OM,SCF,SGE,2:1,1:0,"1,41"
1784,6,2016/2017,OM,FCI,TSG,2:1,1:2,0
1785,6,2016/2017,OM,FCB,KOE,2:1,1:1,0
1786,6,2016/2017,OM,BSC,HSV,2:1,2:0,"1,22"
1787,6,2016/2017,OM,D98,BRE,2:1,2:2,0
1788,6,2016/2017,OM,B04,BVB,2:3,2:0,0
1789,6,2016/2017,OM,WOB,M05,2:1,0:0,0
1790,6,2016/2017,OM,S04,BMG,2:3,4:0,0
1791,6,2016/2017,NOne,RBL,FCA,2:1,2:1,"1,48"
1792,6,2016/2017,NOne,SCF,SGE,1:1,1:0,0
1793,6,2016/2017,NOne,FCI,TSG,1:1,1:2,0
1794,6,2016/2017,NOne,FCB,KOE,2:0,1:1,0
1795,6,2016/2017,NOne,BSC,HSV,1:2,2:0,0
1796,6,2016/2017,NOne,D98,BRE,0:2,2:2,0
1797,6,2016/2017,NOne,B04,BVB,2:4,2:0,0
1798,6,2016/2017,NOne,WOB,M05,2:1,0:0,0
1799,6,2016/2017,NOne,S04,BMG,2:1,4:0,"1,67"
1800,6,2016/2017,Alrun,RBL,FCA,,2:1,0
1801,6,2016/2017,Alrun,SCF,SGE,1:2,1:0,0
1802,6,2016/2017,Alrun,FCI,TSG,1:0,1:2,0
1803,6,2016/2017,Alrun,FCB,KOE,3:1,1:1,0
1804,6,2016/2017,Alrun,BSC,HSV,2:1,2:0,"1,22"
1805,6,2016/2017,Alrun,D98,BRE,1:2,2:2,0
1806,6,2016/2017,Alrun,B04,BVB,1:3,2:0,0
1807,6,2016/2017,Alrun,WOB,M05,2:1,0:0,0
1808,6,2016/2017,Alrun,S04,BMG,2:1,4:0,"1,67"
1809,6,2016/2017,AS,RBL,FCA,1:1,2:1,0
1810,6,2016/2017,AS,SCF,SGE,3:1,1:0,"1,3"
1811,6,2016/2017,AS,FCI,TSG,2:2,1:2,0
1812,6,2016/2017,AS,FCB,KOE,1:0,1:1,0
1813,6,2016/2017,AS,BSC,HSV,1:2,2:0,0
1814,6,2016/2017,AS,D98,BRE,0:2,2:2,0
1815,6,2016/2017,AS,B04,BVB,2:2,2:0,0
1816,6,2016/2017,AS,WOB,M05,3:2,0:0,0
1817,6,2016/2017,AS,S04,BMG,1:0,4:0,"1,4"
1818,6,2016/2017,Soni,RBL,FCA,1:2,2:1,0
1819,6,2016/2017,Soni,SCF,SGE,0:2,1:0,0
1820,6,2016/2017,Soni,FCI,TSG,1:1,1:2,0
1821,6,2016/2017,Soni,FCB,KOE,2:4,1:1,0
1822,6,2016/2017,Soni,BSC,HSV,1:3,2:0,0
1823,6,2016/2017,Soni,D98,BRE,3:0,2:2,0
1824,6,2016/2017,Soni,B04,BVB,0:1,2:0,0
1825,6,2016/2017,Soni,WOB,M05,2:1,0:0,0
1826,6,2016/2017,Soni,S04,BMG,1:2,4:0,0
1827,7,2016/2017,han,BVB,BSC,4:0,1:1,0
1828,7,2016/2017,han,TSG,SCF,1:1,2:1,0
1829,7,2016/2017,han,FCA,S04,0:1,1:1,0
1830,7,2016/2017,han,SGE,FCB,1:1,2:2,"4,38"
1831,7,2016/2017,han,KOE,FCI,3:0,2:1,"1,16"
1832,7,2016/2017,han,BMG,HSV,0:0,0:0,"5,5"
1833,7,2016/2017,han,BRE,B04,0:2,2:1,0
1834,7,2016/2017,han,M05,D98,2:0,1:0,"1,18"
1835,7,2016/2017,han,WOB,RBL,1:1,0:1,0
1836,7,2016/2017,Mede,BVB,BSC,2:2,1:1,"2,5"
1837,7,2016/2017,Mede,TSG,SCF,1:1,2:1,0
1838,7,2016/2017,Mede,FCA,S04,1:2,1:1,0
1839,7,2016/2017,Mede,SGE,FCB,1:3,2:2,0
1840,7,2016/2017,Mede,KOE,FCI,2:0,2:1,"1,19"
1841,7,2016/2017,Mede,BMG,HSV,2:2,0:0,"2,13"
1842,7,2016/2017,Mede,BRE,B04,1:3,2:1,0
1843,7,2016/2017,Mede,M05,D98,1:0,1:0,"1,84"
1844,7,2016/2017,Mede,WOB,RBL,1:2,0:1,"1,72"
1845,7,2016/2017,Julian,BVB,BSC,1:1,1:1,4
1846,7,2016/2017,Julian,TSG,SCF,3:1,2:1,"1,22"
1847,7,2016/2017,Julian,FCA,S04,1:1,1:1,"2,88"
1848,7,2016/2017,Julian,SGE,FCB,1:6,2:2,0
1849,7,2016/2017,Julian,KOE,FCI,3:0,2:1,"1,16"
1850,7,2016/2017,Julian,BMG,HSV,4:0,0:0,0
1851,7,2016/2017,Julian,BRE,B04,1:1,2:1,0
1852,7,2016/2017,Julian,M05,D98,0:2,1:0,0
1853,7,2016/2017,Julian,WOB,RBL,3:0,0:1,0
1854,7,2016/2017,mgeveler,BVB,BSC,2:1,1:1,0
1855,7,2016/2017,mgeveler,TSG,SCF,1:1,2:1,0
1856,7,2016/2017,mgeveler,FCA,S04,1:1,1:1,"2,88"
1857,7,2016/2017,mgeveler,SGE,FCB,2:1,2:2,0
1858,7,2016/2017,mgeveler,KOE,FCI,2:1,2:1,"1,82"
1859,7,2016/2017,mgeveler,BMG,HSV,2:1,0:0,0
1860,7,2016/2017,mgeveler,BRE,B04,2:1,2:1,"2,89"
1861,7,2016/2017,mgeveler,M05,D98,2:1,1:0,"1,26"
1862,7,2016/2017,mgeveler,WOB,RBL,2:1,0:1,0
1863,7,2016/2017,pwesterv,BVB,BSC,2:1,1:1,0
1864,7,2016/2017,pwesterv,TSG,SCF,3:2,2:1,"1,35"
1865,7,2016/2017,pwesterv,FCA,S04,1:1,1:1,"2,88"
1866,7,2016/2017,pwesterv,SGE,FCB,0:1,2:2,0
1867,7,2016/2017,pwesterv,KOE,FCI,1:0,2:1,"1,41"
1868,7,2016/2017,pwesterv,BMG,HSV,2:0,0:0,0
1869,7,2016/2017,pwesterv,BRE,B04,1:1,2:1,0
1870,7,2016/2017,pwesterv,M05,D98,2:0,1:0,"1,18"
1871,7,2016/2017,pwesterv,WOB,RBL,1:2,0:1,"1,72"
1872,7,2016/2017,EB,BVB,BSC,1:1,1:1,4
1873,7,2016/2017,EB,TSG,SCF,1:1,2:1,0
1874,7,2016/2017,EB,FCA,S04,0:2,1:1,0
1875,7,2016/2017,EB,SGE,FCB,0:2,2:2,0
1876,7,2016/2017,EB,KOE,FCI,2:0,2:1,"1,19"
1877,7,2016/2017,EB,BMG,HSV,2:1,0:0,0
1878,7,2016/2017,EB,BRE,B04,0:1,2:1,0
1879,7,2016/2017,EB,M05,D98,2:1,1:0,"1,26"
1880,7,2016/2017,EB,WOB,RBL,1:2,0:1,"1,72"
1881,7,2016/2017,Benni,BVB,BSC,3:2,1:1,0
1882,7,2016/2017,Benni,TSG,SCF,1:0,2:1,"1,35"
1883,7,2016/2017,Benni,FCA,S04,2:0,1:1,0
1884,7,2016/2017,Benni,SGE,FCB,0:3,2:2,0
1885,7,2016/2017,Benni,KOE,FCI,2:1,2:1,"1,82"
1886,7,2016/2017,Benni,BMG,HSV,3:1,0:0,0
1887,7,2016/2017,Benni,BRE,B04,2:0,2:1,"1,95"
1888,7,2016/2017,Benni,M05,D98,2:1,1:0,"1,26"
1889,7,2016/2017,Benni,WOB,RBL,1:2,0:1,"1,72"
1890,7,2016/2017,MM,BVB,BSC,3:1,1:1,0
1891,7,2016/2017,MM,TSG,SCF,2:1,2:1,"2,05"
1892,7,2016/2017,MM,FCA,S04,1:2,1:1,0
1893,7,2016/2017,MM,SGE,FCB,0:2,2:2,0
1894,7,2016/2017,MM,KOE,FCI,1:0,2:1,"1,41"
1895,7,2016/2017,MM,BMG,HSV,1:0,0:0,0
1896,7,2016/2017,MM,BRE,B04,2:1,2:1,"2,89"
1897,7,2016/2017,MM,M05,D98,1:1,1:0,0
1898,7,2016/2017,MM,WOB,RBL,1:2,0:1,"1,72"
1899,7,2016/2017,Runner,BVB,BSC,2:0,1:1,0
1900,7,2016/2017,Runner,TSG,SCF,1:0,2:1,"1,35"
1901,7,2016/2017,Runner,FCA,S04,0:0,1:1,"2,5"
1902,7,2016/2017,Runner,SGE,FCB,1:2,2:2,0
1903,7,2016/2017,Runner,KOE,FCI,2:0,2:1,"1,19"
1904,7,2016/2017,Runner,BMG,HSV,3:0,0:0,0
1905,7,2016/2017,Runner,BRE,B04,0:2,2:1,0
1906,7,2016/2017,Runner,M05,D98,2:0,1:0,"1,18"
1907,7,2016/2017,Runner,WOB,RBL,1:2,0:1,"1,72"
1908,7,2016/2017,OM,BVB,BSC,2:2,1:1,"2,5"
1909,7,2016/2017,OM,TSG,SCF,1:1,2:1,0
1910,7,2016/2017,OM,FCA,S04,0:1,1:1,0
1911,7,2016/2017,OM,SGE,FCB,2:1,2:2,0
1912,7,2016/2017,OM,KOE,FCI,2:1,2:1,"1,82"
1913,7,2016/2017,OM,BMG,HSV,2:1,0:0,0
1914,7,2016/2017,OM,BRE,B04,1:1,2:1,0
1915,7,2016/2017,OM,M05,D98,2:1,1:0,"1,26"
1916,7,2016/2017,OM,WOB,RBL,2:3,0:1,"1,66"
1917,7,2016/2017,sb,BVB,BSC,3:1,1:1,0
1918,7,2016/2017,sb,TSG,SCF,2:1,2:1,"2,05"
1919,7,2016/2017,sb,FCA,S04,1:2,1:1,0
1920,7,2016/2017,sb,SGE,FCB,0:3,2:2,0
